bin;brand;issuer
440665;VISA;OJSC BANK URALSIB
440666;VISA;OJSC BANK URALSIB
440668;VISA;OJSC BANK URALSIB
440673;VISA;OJSC UNICORBANK
440674;VISA;OJSC UNICORBANK
440680;VISA;OJSC BANK URALSIB
440682;VISA;OJSC BANK URALSIB
440683;VISA;OJSC BANK URALSIB
440688;VISA;INTERNATIONAL BANK OF ST-PETERSBURG PLC
440689;VISA;OJSC BANK URALSIB
440690;VISA;OJSC BANK URALSIB
440697;VISA;INTERNATIONAL BANK OF ST-PETERSBURG PLC
440704;VISA;INKOMBANK (INCOMBANK)
440770;VISA;JSCB KUZBASSOCBANK
440771;VISA;JS COMMERCIAL BANK KUZBASSOCBANK
441324;VISA;CB UNIASTRUM BANK
442173;VISA;OJSC CB URALSKY FINANSOVY DOM
442187;VISA;ZHELDORBANK JSB
443222;VISA;CREDIT BANK OF MOSCOW (CBM)
443223;VISA;CREDIT BANK OF MOSCOW (CBM)
443271;VISA;CREDIT BANK OF MOSCOW (CBM)
443272;VISA;CREDIT BANK OF MOSCOW (CBM)
443273;VISA;CREDIT BANK OF MOSCOW (CBM)
443274;VISA;CREDIT BANK OF MOSCOW (CBM)
443275;VISA;COMMERCIAL BANK MASTER-BANK
443302;VISA;CB OF CONVERSION SNEZHINSKIY, LTD.
443303;VISA;CB OF CONVERSION SNEZHINSKIY, LTD.
443304;VISA;CB OF CONVERSION SNEZHINSKIY, LTD.
443305;VISA;CB OF CONVERSION SNEZHINSKIY, LTD.
443306;VISA;ABSOLUT BANK
443307;VISA;ABSOLUT BANK
443308;VISA;ABSOLUT BANK
443309;VISA;ABSOLUT BANK
443876;VISA;ZHELDORBANK JSB
443884;VISA;ORIENT EXPRESS BANK
443885;VISA;ORIENT EXPRESS BANK
443886;VISA;ORIENT EXPRESS BANK OJSC (OAO KB ORIENT)
443887;VISA;ORIENT EXPRESS BANK OJSC (OAO KB ORIENT)
443888;VISA;ORIENT EXPRESS BANK OJSC (OAO KB ORIENT)
443905;VISA;JSC CONSTANS-BANK
443906;VISA;JSC CONSTANS-BANK
443907;VISA;JSC CONSTANS-BANK
444002;VISA;MDM BANK OJSC
444023;VISA;OJSC URSA BANK
444024;VISA;OJSC URSA BANK
444025;VISA;OJSC URSA BANK
444094;VISA;ORIENT EXPRESS BANK OJSC (OAO KB ORIENT)
444238;VISA;SMP BANK
444239;VISA;ZHELDORBANK JSB
444240;VISA;ZHELDORBANK JSB
444244;VISA;OJSC SOTSINVESTBANK
444245;VISA;JSCB TATINVESTBANK
444429;VISA;ZHELDORBANK JSB
444483;VISA;SDM BANK
444953;VISA;ZHELDORBANK JSB
445027;VISA;OCEAN BANK
445028;VISA;ZHELDORBANK JSB
445029;VISA;ZHELDORBANK JSB
445030;VISA;ZHELDORBANK JSB
445034;VISA;TATFONDBANK
445123;VISA;INTERNATIONAL COMMERCIAL BANK (PJSC)
445124;VISA;INTERNATIONAL COMMERCIAL BANK (PJSC)
445125;VISA;INTERNATIONAL COMMERCIAL BANK (PJSC)
445193;VISA;METALLURGICAL COMMERCIAL BANK JSC METCOMBANK
445194;VISA;METALLURGICAL COMMERCIAL BANK JSC METCOMBANK
445195;VISA;METALLURGICAL COMMERCIAL BANK JSC METCOMBANK
445196;VISA;METALLURGICAL COMMERCIAL BANK JSC METCOMBANK
445433;VISA;LLC HOME CREDIT AND FINANCE BANK
445434;VISA;LLC HOME CREDIT AND FINANCE BANK
445435;VISA;LLC HOME CREDIT AND FINANCE BANK
445483;VISA;URALFINANS CB LLC
445484;VISA;ZHELDORBANK JSB
445485;VISA;ZHELDORBANK JSB
445486;VISA;URALFINANS CB LLC
445487;VISA;URALFINANS CB LLC
445494;VISA;ZHELDORBANK JSB
445495;VISA;ZHELDORBANK JSB
445496;VISA;ZHELDORBANK JSB
445527;VISA;ZHELDORBANK JSB
445528;VISA;ZHELDORBANK JSB
445529;VISA;ZHELDORBANK JSB
445553;VISA;ZHELDORBANK JSB
445554;VISA;ZHELDORBANK JSB
445555;VISA;ZHELDORBANK JSB
445627;VISA;OJSC AKKOBANK
445628;VISA;OJSC AKKOBANK
445629;VISA;OJSC AKKOBANK
445636;VISA;OJSC JSCB INTERNATIONAL FINANCIAL CLUB
445637;VISA;OJSC JSCB INTERNATIONAL FINANCIAL CLUB
445894;VISA;ZHELDORBANK JSB
445895;VISA;ZHELDORBANK JSB
445896;VISA;ZHELDORBANK JSB
445897;VISA;ZHELDORBANK JSB
445957;VISA;MOSCOW BANK FOR BUSINESS PROMOTION
445977;VISA;COMMERCIAL IMPORT-EXPORT BANK IMPEXBANK
445980;VISA;FIRST MUTUAL CREDIT BANK
445985;VISA;WEST SIBERIAN COMMERCIAL BANK
445986;VISA;WEST SIBERIAN COMMERCIAL BANK
446050;VISA;JSCB PROMSVYAZBANK (CJSC)
446065;VISA;CB OTKRITIE CJSC
446091;VISA;ZHELDORBANK JSB
446098;VISA;ZHELDORBANK JSB
446169;VISA;OBRAZOVANIE JSC INNOVATION BANK (CJSC) AKIB OBRAZOVANIE (ZAO
446352;VISA;LLC CB DONINVEST
446353;VISA;LLC CB DONINVEST
446354;VISA;LLC CB DONINVEST
446394;VISA;ZHELDORBANK JSB
446395;VISA;ZHELDORBANK JSB
446396;VISA;ZHELDORBANK JSB
446502;VISA;BANK OF AMERICA
446503;VISA;BANK OF AMERICA
446516;VISA;LLC BANK NARODNIY CREDIT
446517;VISA;LLC BANK NARODNIY CREDIT
446518;VISA;LLC BANK NARODNIY CREDIT
446519;VISA;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK CJSC
446520;VISA;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK CJSC
446685;VISA;ZHELDORBANK JSB
446686;VISA;ZHELDORBANK JSB
446901;VISA;ZHELDORBANK JSB
446910;VISA;ZHELDORBANK JSB
446911;VISA;ZHELDORBANK JSB
446915;VISA;ZHELDORBANK JSB
446916;VISA;ZHELDORBANK JSB
446917;VISA;ZHELDORBANK JSB
446918;VISA;ZHELDORBANK JSB
446919;VISA;ZHELDORBANK JSB
446931;VISA;ZHELDORBANK JSB
446932;VISA;ZHELDORBANK JSB
446936;VISA;ZHELDORBANK JSB
446937;VISA;ZHELDORBANK JSB
446938;VISA;ZHELDORBANK JSB
446939;VISA;ZHELDORBANK JSB
446940;VISA;ZHELDORBANK JSB
446942;VISA;ZHELDORBANK JSB
446944;VISA;ZHELDORBANK JSB
446945;VISA;ZHELDORBANK JSB
446946;VISA;ZHELDORBANK JSB
446950;VISA;ZHELDORBANK JSB
446955;VISA;ZHELDORBANK JSB
446956;VISA;ZHELDORBANK JSB
446957;VISA;ZHELDORBANK JSB
446958;VISA;ZHELDORBANK JSB
446961;VISA;ZHELDORBANK JSB
446962;VISA;ZHELDORBANK JSB
446963;VISA;ZHELDORBANK JSB
446971;VISA;ZHELDORBANK JSB
446972;VISA;ZHELDORBANK JSB
446973;VISA;ZHELDORBANK JSB
446974;VISA;ZHELDORBANK JSB
446975;VISA;ZHELDORBANK JSB
446979;VISA;ZHELDORBANK JSB
446980;VISA;ZHELDORBANK JSB
446981;VISA;ZHELDORBANK JSB
446996;VISA;ZHELDORBANK JSB
447362;VISA;OJSC CB DNB NOR MONCHEBANK
447363;VISA;OJSC CB DNB NOR MONCHEBANK
447364;VISA;CB MILlanIUM BANK CJSC
447365;VISA;CB MILlanIUM BANK CJSC
447366;VISA;CB MILlanIUM BANK CJSC
447367;VISA;CB MILlanIUM BANK CJSC
447368;VISA;CJSB STARBANK
447369;VISA;CJSB STARBANK
447370;VISA;CJSB STARBANK
447372;VISA;JSCB NOVOKUZNETSKY MUNICIPAL BANK JSC
447373;VISA;JSCB NOVOKUZNETSKY MUNICIPAL BANK JSC
447374;VISA;JSCB NOVOKUZNETSKY MUNICIPAL BANK JSC
447378;VISA;OJSC BANK URALSIB
447379;VISA;OJSC BANK URALSIB
447380;VISA;OJSC BANK URALSIB
447382;VISA;CJSB STARBANK
447383;VISA;CJSB STARBANK
447384;VISA;CJSB STARBANK
447516;VISA;BANK MENATEP
447520;VISA;VTB BANK OJSC
447584;VISA;INTERNATIONAL BANK OF ST-PETERSBURG PLC
447603;VISA;ZAO RAIFFEISENBANK
447624;VISA;ZAO RAIFFEISENBANK
447630;VISA;BANK FOR FOREIGN TRADE (VNESHTORGBANK)
447817;VISA;JSCB PROMSVYAZBANK (CJSC)
447818;VISA;JSCB PROMSVYAZBANK (CJSC)
447824;VISA;ZHELDORBANK JSB
447880;VISA;ZHELDORBANK JSB
447881;VISA;ZHELDORBANK JSB
448331;VISA;BANK VTB24 (CJSC)
448332;VISA;GUTA BANK - CB FOR DEVELOPMENT OF BUSINESS ACTIVITY
448343;VISA;BANK VTB24 (CJSC)
448344;VISA;BANK VTB24 (CJSC)
448345;VISA;JSC VNESHTORGBANK RETAIL FINANCIAL SERVICES
448346;VISA;BANK VTB24 (CJSC)
448369;VISA;BANK VTB24 (CJSC)
448372;VISA;GUTA BANK - CB FOR DEVELOPMENT OF BUSINESS ACTIVITY
449356;VISA;FAR EASTERN COMMERCIAL BANK FOR FISHERIES 'DALRYBBANK'
449383;VISA;BANK OF KHANTY-MANSIYSK FOR THE REVIVAL AND DEVELOPMENT OF PEOPLES OF THE NORTH
450819;VISA;ZHELDORBANK JSB
451868;VISA;JSC AGROINDUSTRIAL BANK (AGROPROMBANK)
452235;VISA;ZHELDORBANK JSB
452236;VISA;ZHELDORBANK JSB
452441;VISA;ZHELDORBANK JSB
453554;VISA;ZHELDORBANK JSB
454615;VISA;OJSC CB SOLIDARNOST
455479;VISA;ZHELDORBANK JSB
456515;VISA;NATIONAL BANK TRUST OJSC
456516;VISA;NATIONAL BANK TRUST OJSC
456530;VISA;ROSPROMBANK CB ROSSIYSKY PROMYISHlanNY BANK ROSPROMBANK
456544;VISA;ROSPROMBANK CB ROSSIYSKY PROMYISHlanNY BANK ROSPROMBANK
456587;VISA;ZHELDORBANK JSB
456588;VISA;ZHELDORBANK JSB
456590;VISA;ZHELDORBANK JSB
457218;VISA;ZHELDORBANK JSB
457289;VISA;OJSC GUTA BANK
457456;VISA;ZHELDORBANK JSB
457641;VISA;ZHELDORBANK JSB
457642;VISA;ZHELDORBANK JSB
457643;VISA;ZHELDORBANK JSB
457647;VISA;ZHELDORBANK JSB
457653;VISA;ZHELDORBANK JSB
457654;VISA;ZHELDORBANK JSB
457655;VISA;ZHELDORBANK JSB
457656;VISA;ZHELDORBANK JSB
457711;VISA;ZHELDORBANK JSB
457760;VISA;ZHELDORBANK JSB
457761;VISA;ZHELDORBANK JSB
457762;VISA;ZHELDORBANK JSB
457763;VISA;ZHELDORBANK JSB
457784;VISA;ZHELDORBANK JSB
457802;VISA;ZHELDORBANK JSB
457812;VISA;ZHELDORBANK JSB
457815;VISA;ZHELDORBANK JSB
457816;VISA;ZHELDORBANK JSB
457817;VISA;ZHELDORBANK JSB
457818;VISA;ZHELDORBANK JSB
457819;VISA;ZHELDORBANK JSB
457824;VISA;ZHELDORBANK JSB
457825;VISA;ZHELDORBANK JSB
457844;VISA;ZHELDORBANK JSB
457845;VISA;ZHELDORBANK JSB
457846;VISA;ZHELDORBANK JSB
457847;VISA;ZHELDORBANK JSB
457854;VISA;ZHELDORBANK JSB
457858;VISA;ZHELDORBANK JSB
457859;VISA;ZHELDORBANK JSB
457860;VISA;ZHELDORBANK JSB
457861;VISA;ZHELDORBANK JSB
457862;VISA;ZHELDORBANK JSB
457863;VISA;ZHELDORBANK JSB
457873;VISA;ZHELDORBANK JSB
457874;VISA;ZHELDORBANK JSB
457875;VISA;ZHELDORBANK JSB
457886;VISA;ZHELDORBANK JSB
457887;VISA;ZHELDORBANK JSB
457894;VISA;ZHELDORBANK JSB
458206;VISA;ZHELDORBANK JSB
458218;VISA;MDM BANK OJSC
458236;VISA;ZHELDORBANK JSB
458237;VISA;ZHELDORBANK JSB
458238;VISA;ZHELDORBANK JSB
458250;VISA;SVYAZNOY BANK (JSC)
458279;VISA;CJSC ALFA-BANK
458280;VISA;CJSC ALFA-BANK
458281;VISA;ZHELDORBANK JSB
458410;VISA;CJSC ALFA-BANK
458411;VISA;CJSC ALFA-BANK
458449;VISA;OJSC JSCB INTERNATIONAL FINANCIAL CLUB
458450;VISA;CJSC ALFA-BANK
458473;VISA;ZHELDORBANK JSB
458488;VISA;ASIAN PACIFIC BANK OJSC
458489;VISA;ASIAN PACIFIC BANK OJSC
458490;VISA;ASIAN PACIFIC BANK OJSC
458493;VISA;CB OTKRITIE CJSC
458494;VISA;ZHELDORBANK JSB
458495;VISA;ZHELDORBANK JSB
458496;VISA;ZHELDORBANK JSB
458527;VISA;CB CENTER-INVEST
458559;VISA;JSCB NOVIKOMBANK
458722;VISA;OJSC JSB ROSSIYA
458723;VISA;OJSC JSB ROSSIYA
458731;VISA;KIT FINANCE INVESTMENT BANK PJSC
458819;VISA;ZHELDORBANK JSB
458820;VISA;ZHELDORBANK JSB
458821;VISA;ZHELDORBANK JSB
458822;VISA;ZHELDORBANK JSB
458823;VISA;ZHELDORBANK JSB
459039;VISA;CB RUSSKY NARODNY BANK (CJSC)
459040;VISA;CB RUSSKY NARODNY BANK (CJSC)
459041;VISA;CB RUSSKY NARODNY BANK (CJSC)
459083;VISA;SEVERNY NARODNY BANK
459084;VISA;SEVERNY NARODNY BANK
459937;VISA;JSCB ROSBANK
460015;VISA;AUTOTORGBANK LIMITED COMPANY
460016;VISA;AUTOTORGBANK LIMITED COMPANY
460017;VISA;AUTOTORGBANK LIMITED COMPANY
460018;VISA;AUTOTORGBANK LIMITED COMPANY
460042;VISA;OJSC GUTA BANK
460046;VISA;JSB INTERPROGRESSBANK (CJSC)
460048;VISA;JSCB VJATKA BANK OJSC
460049;VISA;JSCB VJATKA BANK OJSC
460050;VISA;JSCB VJATKA BANK OJSC
460051;VISA;JSCB VJATKA BANK OJSC
460052;VISA;INTERCOMMERZ CB LLC
460065;VISA;ZHELDORBANK JSB
460187;VISA;JSCB PRIMORYE
460188;VISA;JSCB PRIMORYE
460316;VISA;NON-BANKING CREDIT ORGANISATION UNITED SETTLEMENT SYSTEM
461153;VISA;ZHELDORBANK JSB
461200;VISA;CB PLATINA
461201;VISA;COMMERCIAL BANK PLATINA
461256;VISA;JSB SOBINBANK
461257;VISA;JSB SOBINBANK
461258;VISA;CB PLATINA
461259;VISA;CB PLATINA
461260;VISA;CB PLATINA
461268;VISA;COMMERCIAL BANK PLATINA
461269;VISA;CB PLATINA
461271;VISA;CB PLATINA
461272;VISA;CB PLATINA
461273;VISA;COMMERCIAL BANK PLATINA
461285;VISA;SOBIN BANK - CB FOR ASSISTANCE IN PUBLICINITIATIVES
462010;VISA;ZHELDORBANK JSB
462012;VISA;ZHELDORBANK JSB
462013;VISA;ZHELDORBANK JSB
462023;VISA;ZHELDORBANK JSB
462224;VISA;ZHELDORBANK JSB
462225;VISA;ZHELDORBANK JSB
462226;VISA;ZHELDORBANK JSB
462235;VISA;BANK VTB24 (CJSC)
462236;VISA;ZHELDORBANK JSB
462237;VISA;ZHELDORBANK JSB
462238;VISA;ZHELDORBANK JSB
462703;VISA;MOSCOMPRIVATBANK (MOSCOW COMMERCIAL BANK)
462704;VISA;MOSCOMPRIVATBANK (MOSCOW COMMERCIAL BANK)
462706;VISA;MOSCOMPRIVATBANK (MOSCOW COMMERCIAL BANK)
462710;VISA;BALTIYSKIY BANK
462711;VISA;BALTIYSKIY BANK
462712;VISA;FIRST MUTUAL CREDIT BANK
462713;VISA;FIRST MUTUAL CREDIT BANK
462714;VISA;FIRST MUTUAL CREDIT BANK
462717;VISA;CREDIT URAL BANK
462718;VISA;CREDIT URAL BANK
462727;VISA;FIRST MUTUAL CREDIT BANK
462729;VISA;ZAO RAIFFEISENBANK
462730;VISA;ZAO RAIFFEISENBANK
462758;VISA;ZAO RAIFFEISENBANK
462776;VISA;CJSC UNICREDIT BANK
462777;VISA;INTERNATIONAL MOSCOW BANK
462779;VISA;OOO RAIFFEISENBANK AUSTRIA
462782;VISA;BALTIYSKIY BANK
462783;VISA;MOSCOMPRIVATBANK (MOSCOW COMMERCIAL BANK)
462784;VISA;MOSCOMPRIVATBANK (MOSCOW COMMERCIAL BANK)
463471;VISA;ZHELDORBANK JSB
463742;VISA;OJSC NORDEA BANK
464404;VISA;FAR EASTERN COMMERCIAL BANK FOR FISHERIES 'DALRYBBANK'
464405;VISA;MOSCOW JSCB VOZROZHDENIYE
464424;VISA;MOSSTROIECONOMBANK
464483;VISA;BANK MENATEP ST PETERSBURG JSCB
464485;VISA;BANK MENATEP ST PETERSBURG JSCB
465203;VISA;MDM BANK OJSC
465204;VISA;MDM BANK OJSC
465205;VISA;MDM BANK OJSC
465206;VISA;JSC BANK OF MOSCOW
465207;VISA;JSC BANK OF MOSCOW
465208;VISA;JSC BANK OF MOSCOW
465209;VISA;RUSSIAN NATIONAL COMMERCIAL BANK OJSC
465210;VISA;NIZHEGORODPROMSTROYBANK
465211;VISA;NIZHEGORODPROMSTROYBANK
465217;VISA;RUSSOBANK
465218;VISA;JSC BANK OF MOSCOW
465227;VISA;CJSC ALFA-BANK
465273;VISA;LLC MEDICAL COMMERCIAL BANK AVERS
465274;VISA;JSC BANK OF MOSCOW
465575;VISA;IMAGE BANK - JSCB
465576;VISA;IMAGE BANK - JSCB
465578;VISA;ZAO RAIFFEISENBANK
465731;VISA;JSCB ENO (PLC)
465742;VISA;ZHELDORBANK JSB
465743;VISA;ZHELDORBANK JSB
465744;VISA;ZHELDORBANK JSB
465757;VISA;CB AGROPROMCREDIT
465816;VISA;BALTIYSKIY BANK
465882;VISA;JSB GAZPROMBANK (CJSC)
466047;VISA;ZHELDORBANK JSB
466048;VISA;ZHELDORBANK JSB
466049;VISA;ZHELDORBANK JSB
466050;VISA;ZHELDORBANK JSB
466051;VISA;ZHELDORBANK JSB
466052;VISA;ZHELDORBANK JSB
466058;VISA;ZHELDORBANK JSB
466081;VISA;ZHELDORBANK JSB
466083;VISA;ZHELDORBANK JSB
466500;VISA;COMMERCIAL BANK MASTER-BANK
466505;VISA;COMMERCIAL BANK MASTER-BANK
466511;VISA;COMMERCIAL BANK MASTER-BANK
466512;VISA;COMMERCIAL BANK MASTER-BANK
466513;VISA;COMMERCIAL BANK MASTER-BANK
466514;VISA;COMMERCIAL BANK MASTER-BANK
467033;VISA;ZHELDORBANK JSB
467034;VISA;ZHELDORBANK JSB
467058;VISA;BANK VTB24 (CJSC)
467302;VISA;ZHELDORBANK JSB
467368;VISA;ZHELDORBANK JSB
467485;VISA;CB OTKRITIE CJSC
467486;VISA;CB OTKRITIE CJSC
467487;VISA;CB OTKRITIE CJSC
467720;VISA;RESO CREDIT BANK OJSC
467721;VISA;RESO CREDIT BANK OJSC
467722;VISA;RESO CREDIT BANK OJSC
467756;VISA;ZHELDORBANK JSB
467757;VISA;ZHELDORBANK JSB
467758;VISA;ZHELDORBANK JSB
467771;VISA;ZHELDORBANK JSB
467772;VISA;ZHELDORBANK JSB
467810;VISA;ZHELDORBANK JSB
467811;VISA;ZHELDORBANK JSB
467812;VISA;ZHELDORBANK JSB
467904;VISA;CB BANK OF DEVELOPMENT OF TECHNOLOGIES CJSC
467905;VISA;CB BANK OF DEVELOPMENT OF TECHNOLOGIES CJSC
467906;VISA;CB BANK OF DEVELOPMENT OF TECHNOLOGIES CJSC
467907;VISA;CB BANK OF DEVELOPMENT OF TECHNOLOGIES CJSC
467933;VISA;COMMERCIAL BANK MASTER-BANK
468589;VISA;ZHELDORBANK JSB
468592;VISA;ZHELDORBANK JSB
468593;VISA;ZHELDORBANK JSB
468594;VISA;ZHELDORBANK JSB
468596;VISA;ZHELDORBANK JSB
469287;VISA;
469288;VISA;
469289;VISA;
469293;VISA;JSCB EXPRESS (JSC)
469294;VISA;JSCB EXPRESS (JSC)
469339;VISA;MDM BANK OJSC
469360;VISA;ZHELDORBANK JSB
469362;VISA;CJSC UNICREDIT BANK
469371;VISA;OJSC CB SOLIDARNOST
469372;VISA;OJSC CB SOLIDARNOST
469376;VISA;JSC GLOBEXBANK
469382;VISA;ZHELDORBANK JSB
469383;VISA;
469384;VISA;
469395;VISA;QIWI BANK (JSC)
469574;VISA;RUSSIAN INTERNATIONAL BANK
469575;VISA;RUSSIAN INTERNATIONAL BANK
469576;VISA;RUSSIAN INTERNATIONAL BANK
469584;VISA;MOSCOMPRIVATBANK (MOSCOW COMMERCIAL BK)
469607;VISA;ZHELDORBANK JSB
469608;VISA;ZHELDORBANK JSB
469609;VISA;ZHELDORBANK JSB
469611;VISA;ZHELDORBANK JSB
469612;VISA;ZHELDORBANK JSB
469613;VISA;ZHELDORBANK JSB
469614;VISA;ZHELDORBANK JSB
469647;VISA;ZHELDORBANK JSB
469670;VISA;ZHELDORBANK JSB
470336;VISA;
470342;VISA;ZHELDORBANK JSB
470357;VISA;ZHELDORBANK JSB
470361;VISA;ZHELDORBANK JSB
470365;VISA;ZHELDORBANK JSB
470373;VISA;ZHELDORBANK JSB
470374;VISA;ZHELDORBANK JSB
470375;VISA;ZHELDORBANK JSB
470376;VISA;ZHELDORBANK JSB
470377;VISA;ZHELDORBANK JSB
470378;VISA;ZHELDORBANK JSB
470379;VISA;ZHELDORBANK JSB
470385;VISA;ZHELDORBANK JSB
470394;VISA;ZHELDORBANK JSB
470434;VISA;BANK ZENIT
470673;VISA;ZHELDORBANK JSB
470674;VISA;AVANGARD JSB
470675;VISA;ZHELDORBANK JSB
470677;VISA;ZHELDORBANK JSB
470678;VISA;ZHELDORBANK JSB
470679;VISA;ZHELDORBANK JSB
470680;VISA;OJSC UNICORBANK
470687;VISA;ZHELDORBANK JSB
470688;VISA;ZHELDORBANK JSB
470690;VISA;ZHELDORBANK JSB
470699;VISA;ZHELDORBANK JSB
470700;VISA;ZHELDORBANK JSB
471226;VISA;ZHELDORBANK JSB
471252;VISA;ZHELDORBANK JSB
471331;VISA;ZHELDORBANK JSB
471332;VISA;ZHELDORBANK JSB
471333;VISA;ZHELDORBANK JSB
471334;VISA;ZHELDORBANK JSB
471347;VISA;ZHELDORBANK JSB
471358;VISA;ZHELDORBANK JSB
471408;VISA;ZHELDORBANK JSB
471409;VISA;CB RUSSIAN MORTGAGE BANK LLC
471410;VISA;CB RUSSIAN MORTGAGE BANK LLC
471411;VISA;CB RUSSIAN MORTGAGE BANK LLC
471412;VISA;CB RUSSIAN MORTGAGE BANK LLC
471420;VISA;ZHELDORBANK JSB
471429;VISA;ZHELDORBANK JSB
471430;VISA;ZHELDORBANK JSB
471431;VISA;ZHELDORBANK JSB
471432;VISA;ZHELDORBANK JSB
471434;VISA;ZHELDORBANK JSB
471435;VISA;ZHELDORBANK JSB
471436;VISA;JSCB NOVIKOMBANK
471439;VISA;OJSC BANK URALSIB
471440;VISA;OJSC BANK URALSIB
471441;VISA;OJSC BANK URALSIB
471465;VISA;ZHELDORBANK JSB
471466;VISA;ZHELDORBANK JSB
471467;VISA;ZHELDORBANK JSB
471468;VISA;ZHELDORBANK JSB
471487;VISA;BANK VTB24 (CJSC)
471494;VISA;ZHELDORBANK JSB
471495;VISA;ZHELDORBANK JSB
471499;VISA;OJSC BANK URALSIB
472235;VISA;ZHELDORBANK JSB
472322;VISA;INTERPAYMENT SERVICES, LTD.
472336;VISA;ZHELDORBANK JSB
472345;VISA;ZHELDORBANK JSB
472346;VISA;ZHELDORBANK JSB
472347;VISA;ZHELDORBANK JSB
472348;VISA;ZHELDORBANK JSB
472419;VISA;ZHELDORBANK JSB
472427;VISA;ZHELDORBANK JSB
472432;VISA;PUBLIC CORPORATION EKATERINBURG MUNICIPAL BANK (PC BANK EKAT
472445;VISA;LLC HOME CREDIT AND FINANCE BANK
472446;VISA;CJSC UNICREDIT BANK
472447;VISA;ZHELDORBANK JSB
472448;VISA;ZHELDORBANK JSB
472449;VISA;ZHELDORBANK JSB
472479;VISA;ZHELDORBANK JSB
472480;VISA;JSCB MOSCOW INDUSTRIAL BANK
472489;VISA;OJSC ROSGOSSTRAKH BANK
472490;VISA;MCB ODINBANK (LLC)
472577;VISA;ZHELDORBANK JSB
472578;VISA;ZHELDORBANK JSB
472579;VISA;ZHELDORBANK JSB
472580;VISA;ZHELDORBANK JSB
472581;VISA;ZHELDORBANK JSB
472582;VISA;ZHELDORBANK JSB
472585;VISA;ZHELDORBANK JSB
472827;VISA;REGIONAL BANK OF INVESTMENTS LLC
472828;VISA;REGIONAL BANK OF INVESTMENTS LLC
472829;VISA;REGIONAL BANK OF INVESTMENTS LLC
472830;VISA;ZHELDORBANK JSB
472831;VISA;ZHELDORBANK JSB
472832;VISA;ZHELDORBANK JSB
472834;VISA;INTERREGIONAL FUEL AND ENERGY JSCB MEZH
472840;VISA;PUBLIC CORPORATION COMMERCIAL MUNICIPAL BANK OF NOVOSIBIRSK
472841;VISA;PUBLIC CORPORATION COMMERCIAL MUNICIPAL BANK OF NOVOSIBIRSK
472842;VISA;PUBLIC CORPORATION COMMERCIAL MUNICIPAL BANK OF NOVOSIBIRSK
472843;VISA;PUBLIC CORPORATION COMMERCIAL MUNICIPAL BANK OF NOVOSIBIRSK
472849;VISA;JSC TRADE CONSTRUCTION BANK OF MOSCOW
472850;VISA;JSC TRADE CONSTRUCTION BANK OF MOSCOW
472879;VISA;ZHELDORBANK JSB
472900;VISA;ZHELDORBANK JSB
472916;VISA;CB EURO-ASIAN INVESTMENT BANK LLC
472917;VISA;CB EURO-ASIAN INVESTMENT BANK LLC
472927;VISA;ZHELDORBANK JSB
472928;VISA;ZHELDORBANK JSB
472929;VISA;ZHELDORBANK JSB
472933;VISA;ZHELDORBANK JSB
472934;VISA;ZHELDORBANK JSB
472935;VISA;JSC JSCB INTERNATIONAL MERCHANT BANK
472936;VISA;JSC JSCB INTERNATIONAL MERCHANT BANK
473109;VISA;OAO VUZ BANK
473160;VISA;OAO VUZ BANK
473707;VISA;B AND N BANK (JSC)
473869;VISA;ZHELDORBANK JSB
473885;VISA;ZHELDORBANK JSB
473886;VISA;ZHELDORBANK JSB
473887;VISA;ZHELDORBANK JSB
474129;VISA;ING BANK (EURASIA) ZAO
474158;VISA;SDM BANK
474159;VISA;JSC BANK OF KHANTY-MANSIYSK
474204;VISA;BALTIYSKIY BANK
474205;VISA;BALTIYSKIY BANK
474206;VISA;BALTIYSKIY BANK
474218;VISA;JSCB ROSBANK
474806;VISA;WEST SIBERIAN COMMERCIAL BANK
475098;VISA;ZHELDORBANK JSB
475173;VISA;ZHELDORBANK JSB
475180;VISA;JSB OF COMMERCE ENERGOBANK PUBLIC CORPORATION
475181;VISA;JSB OF COMMERCE ENERGOBANK PUBLIC CORPORATION
475182;VISA;JSB OF COMMERCE ENERGOBANK PUBLIC CORPORATION
476013;VISA;IMAGE BANK - JSCB
476014;VISA;IMAGE BANK - JSCB
476036;VISA;OOO RAIFFEISENBANK AUSTRIA
476206;VISA;JSCB PROMSVYAZBANK (CJSC)
476207;VISA;JSCB PROMSVYAZBANK (CJSC)
476208;VISA;JSCB PROMSVYAZBANK (CJSC)
476280;VISA;ZHELDORBANK JSB
476296;VISA;ZHELDORBANK JSB
476297;VISA;ZHELDORBANK JSB
476827;VISA;ZHELDORBANK JSB
476950;VISA;ZHELDORBANK JSB
476951;VISA;ZHELDORBANK JSB
476952;VISA;ZHELDORBANK JSB
477029;VISA;ZHELDORBANK JSB
477030;VISA;ZHELDORBANK JSB
477904;VISA;CHElanDBANK
477908;VISA;JSCB ROSBANK
477911;VISA;JSC GE MONEYBANK
477932;VISA;CJSC ALFA-BANK
477960;VISA;CJSC ALFA-BANK
477964;VISA;CJSC ALFA-BANK
477986;VISA;JSCB ROSBANK
477987;VISA;BANQUE SOCIETE GENERALE VOSTOK (JSC)
478401;VISA;UNIVERSAL BANK
